id,name,brewery_id,style,availability,abv
281116,Queen's Order,24018,Belgian Saison,Rotating,4.0
353757,Chubby Unicorn,43739,American Imperial IPA,Rotating,9.3
330440,Ode English,42555,American Malt Liquor,Rotating,6.3
105905,Rapid Scorpion India Session Ale,32581,American IPA,Rotating,5.8
307678,Serenity Now!,18823,American Brown Ale,Limited (brewed once),7.2
36669,Buffalo Butt,9969,American Amber / Red Ale,Year-round,4.5
316536,Porter,50326,American Porter,Rotating,5.5
93832,River House Saison,31272,Belgian Saison,Year-round,5.0
342104,Double Vanilla Double Marshmallow Time,51758,American Imperial Stout,Rotating,11.5
356010,African Dream Pop,52077,Leipzig Gose,Summer,5.4
297884,Swipe Right,46198,Belgian Pale Ale,Rotating,4.3
263115,Klassiker,32581,Vienna Lager,Rotating,5.0
266896,Technicolor Motorhome Melon Gose,35016,Leipzig Gose,Rotating,4.5
133111,Boom,36176,American Blonde Ale,Year-round,4.6
303699,Dirty Hop,18823,American Lager,Summer,5.6
245457,Samui Pilsner,46786,German Pilsner,Year-round,6.0
295827,THOT,40236,Leipzig Gose,Summer,3.5
198643,Wet Hop IPA,31066,American IPA,Rotating,7.8
193301,Hodgeville Common,31430,Fruit and Field Beer,Rotating,5.0
259485,Saison,45647,Belgian Saison,Rotating,6.7
236910,San Gabriel IPA,46196,American IPA,Year-round,6.11
210545,Pine Tree Boogie,31066,American IPA,Rotating,7.1
259471,Oaty McOatface,37947,American Stout,Rotating,7.5
132038,Tiki Wheat,35687,German Hefeweizen,Year-round,5.6
85244,Hop Seeker,27403,American Pale Ale (APA),Fall,5.6
123743,Neato Bandito,27403,American Adjunct Lager,Rotating,6.0
357278,Brunette Bombshell,51050,American Brown Ale,Year-round,6.8
151812,Walter Ghostly Pale Ale,13948,American Pale Ale (APA),Rotating,5.2
277559,The Astronaut Double IPA,48409,American Imperial IPA,Rotating,9.5
85816,Smokin' Beech,24825,German Rauchbier,Fall,5.0
264291,Hairpin,47543,Rye Beer,Year-round,6.38
359810,Correlation,24018,American Wild Ale,Limited (brewed once),6.3
248806,Jolt Mosaic IPA,30949,American IPA,Rotating,8.6
93368,Prairie Dog Pale Ale,14660,American Pale Ale (APA),Rotating,6.2
264189,Rosemary Saison,35322,Belgian Saison,Rotating,6.0
151980,Billy's Bock,16088,German Bock,Rotating,6.5
61208,(512) TWO,17863,American Imperial IPA,Rotating,9.0
73576,Sympathy For The Lager,26762,European Pale Lager,Year-round,4.9
111924,Lenin's Revenge,28255,Russian Imperial Stout,Rotating,9.5
98106,Pretzel Stout,31272,American Stout,Year-round,6.5
266522,Jabberbock,33844,German Maibock,Winter,6.9
93103,Numb Comfort,27403,American Barleywine,Spring,11.5
311344,Dia De Los Muertos Czech,46725,European Dark Lager,Fall,5.3
268032,Oyster Creek Stout,36212,Irish Dry Stout,Winter,6.4
216698,Triple Yessir,30949,American Imperial Stout,Rotating,12.0
128877,Presidio La Bahia,35022,German Hefeweizen,Year-round,5.5
126162,La Bajada,30364,American Brown Ale,Rotating,4.8
253108,Techno Viking,2642,American IPA,Rotating,6.1
353514,Quick Brown Fox,34333,American Brown Ale,Rotating,5.0
116341,Old Beluga,31066,American Amber / Red Ale,Rotating,5.8
332944,It’s Beer Y’all,47537,German Helles,Limited (brewed once),5.4
322050,Merle,47537,Bohemian Pilsener,Rotating,5.5
266924,Taboo Bear,25667,Belgian Pale Ale,Rotating,3.9
270013,San Antonio Lager,23672,German Helles,Rotating,5.2
150087,Sir Mix-A-Hops,37532,American IPA,Rotating,6.4
341775,Supposedly Hazy,43007,New England IPA,Rotating,7.5
313204,Cannoneer,51047,American Amber / Red Ale,Year-round,7.4
345328,3rd Anniversary Barleywine,39548,American Barleywine,Limited (brewed once),8.3
330932,Barleywine (Barrel Aged),48409,British Barleywine,Winter,10.0
50185,Iron Thistle,9969,Scotch Ale / Wee Heavy,Winter,7.0
234882,Summer Saison,16759,Belgian Saison,Rotating,5.5
370835,Frog Juice,31272,American Blonde Ale,Limited (brewed once),3.8
374388,CRU55 - 2018,24018,Flanders Red Ale,Limited (brewed once),6.9
279078,Forefathers,42836,Belgian Strong Dark Ale,Year-round,9.6
312839,Bring It On,48017,Belgian Saison,Rotating,6.0
253107,O(double)G,2642,Leipzig Gose,Rotating,4.5
174671,ATX Pale W/Mosaic & Calypso,31066,American Pale Ale (APA),Rotating,6.0
309633,Copper Alt,40236,German Altbier,Limited (brewed once),5.8
154725,Breakfast Stout,35547,American Stout,Year-round,7.6
338472,Polarizer,41475,American IPA,Limited (brewed once),8.1
184865,Oktoberfest,38756,German Märzen / Oktoberfest,Fall,6.3
117255,Simcoe Hoppy Session Ale,28181,American IPA,Rotating,4.9
271026,50 Shades Of Blue,40964,American Cream Ale,Rotating,5.8
201406,Hopfuey IPA,27042,Belgian IPA,Year-round,6.7
266836,Queen Of The Mist (Black Currant),31272,Leipzig Gose,Rotating,6.5
267399,Flight Of The Sparrow,31066,Belgian IPA,Rotating,7.6
222280,Queen Of The Mist (Tart Cherries),31272,Leipzig Gose,Rotating,6.5
305865,Yakima Valley Apple,31272,Fruit and Field Beer,Limited (brewed once),5.2
176508,Teumessian Fox Pale Ale,40964,American Pale Ale (APA),Year-round,6.6
332439,Off D. Chain,40964,American Cream Ale,Limited (brewed once),5.5
370838,Nectar,31272,Berliner Weisse,Summer,4.8
295395,Strawberry Milk Stout,45335,English Sweet / Milk Stout,Rotating,6.0
307690,Pina CoLager,23672,American Lager,Limited (brewed once),5.8
213089,Bourbon Barrel Hellfighter (w/ Cocoa),26762,American Porter,Rotating,11.0
244347,Austin Lager,25622,American Lager,Year-round,5.2
245459,Zwickel Sympathy For The Lager,26762,German Kellerbier / Zwickelbier,Rotating,4.9
231606,Single Barrel '47,31795,English Oatmeal Stout,Rotating,7.0
225125,Floatilla,43007,American Pale Ale (APA),Rotating,5.0
260167,Barampus,41464,Herb and Spice Beer,Winter,7.1
257915,Take It Easy,23672,American Cream Ale,Summer,5.7
174663,June Bug Summer Wheat,38736,American Pale Wheat Ale,Summer,5.2
235438,Brewer's Reserve Wee Heavy Scotch Ale,33438,Scotch Ale / Wee Heavy,Rotating,8.3
74283,House Brown,24381,American Brown Ale,Year-round,6.6
171347,Roots Radicals,33820,American Imperial IPA,Rotating,9.9
274446,Oktoberfest,43696,German Märzen / Oktoberfest,Fall,5.3
175822,1011,31430,American Amber / Red Ale,Rotating,5.0
372782,Loblolly Pine Dust,50039,American Imperial IPA,Rotating,9.7
228673,Blonde Melon,37532,American Blonde Ale,Rotating,4.7
272385,Mysterium Verum Imperium Persicum,458,American Wild Ale,Rotating,6.6
233868,Three Bobbies Round,35322,American Brown Ale,Rotating,5.8
173379,Patio Pounder,29745,European Export / Dortmunder,Summer,5.1
218695,Acheron,31272,American Imperial Stout,Rotating,12.0
310689,McKinney Rye,40064,American IPA,Fall,7.0
354870,Mango Muse,35547,American Wild Ale,Limited (brewed once),6.5
136311,Sike Out,1418,American Pale Ale (APA),Rotating,4.7
193300,Garden Of Eden,31430,Belgian Pale Ale,Rotating,5.0
285217,Silly Gose,30949,Leipzig Gose,Rotating,5.0
367662,Summer Wardrobe: Tank Top,35547,American Imperial IPA,Limited (brewed once),8.0
183286,One-Eyed Willy's,2642,Belgian Tripel,Rotating,9.4
176977,Royal Flush Red,40913,American Amber / Red Ale,Rotating,5.2
206149,Ghost Eye Oatmeal Stout,458,English Oatmeal Stout,Rotating,6.5
200489,Brewer's Cut Blackberry Saison,458,Belgian Saison,Rotating,6.5
322004,King Biscuit,51606,English Extra Special / Strong Bitter (ESB),Year-round,5.0
100988,Oktoberfest Märzen,32581,German Märzen / Oktoberfest,Fall,5.4
125495,1897 Jailbreak IPA,28181,American IPA,Rotating,6.5
145996,Suht,27785,American Stout,Fall,8.6
276021,Dadgum IPA,9969,American IPA,Year-round,6.6
197362,Tuppkin,40064,Pumpkin Beer,Rotating,6.1
135083,分 桃 (Fēn Táo),24018,American Wild Ale,Rotating,6.4
133113,Real Good,36176,American Cream Ale,Rotating,4.8
296096,Round About Midnight,47781,American Porter,Year-round,7.4
325619,Fleur de Lait,51806,American Imperial Stout,Rotating,8.4
342400,Azooka Bazooka IPA,18823,American IPA,Rotating,6.9
198193,Blunderbuss Bock,43007,German Bock,Year-round,5.3
309846,Lupulin Rodeo,27696,American IPA,Rotating,6.7
288219,Mango Face,43007,Leipzig Gose,Rotating,4.4
330867,"Vanilla Bullshit, Latte-cappe-thing",46198,American Stout,Limited (brewed once),5.8
122020,Kol'Beer,28397,German Kölsch,Year-round,5.0
273668,Eagle Mountain Pilsner,31272,Bohemian Pilsener,Rotating,5.2
370873,Margarita Gose,38139,Leipzig Gose,Rotating,4.5
176222,Peace Frog Pils,18823,German Pilsner,Rotating,5.5
370396,Wheez The Juice: Denali,35547,American Pale Ale (APA),Limited (brewed once),5.5
203575,Dr. Spaceman Session IPA,43007,American IPA,Rotating,3.8
128265,Blue Bridge Amber Dry Hopped,35687,American Amber / Red Ale,Rotating,6.0
271016,Murdoc,44383,American Imperial IPA,Rotating,8.4
351628,Summer Fleece,2642,German Schwarzbier,Summer,5.5
303893,Brettshake IPA,37507,American IPA,Rotating,6.5
155069,Buffalo Bayou 1836 (Cedar),28255,American Amber / Red Ale,Rotating,5.9
351915,Best Buds 4.2.0.,36212,American IPA,Limited (brewed once),6.8
167348,Ale Yeah,16088,American Pale Ale (APA),Rotating,6.5
261141,Old Angler's Amber,758,American Amber / Red Ale,Winter,4.6
280991,Darkwing Duck Stout,6339,American Stout,Rotating,5.5
300803,Stage Fright IPA,27403,American IPA,Rotating,6.5
307339,Beta Tester: Russian Imperial Stout,27400,American Imperial Stout,Limited (brewed once),6.2
289029,Whistlin' Kitty Chaser,39541,American Pale Ale (APA),Summer,5.5
332651,Breakfast Saison,35547,Belgian Saison,Rotating,5.6
372771,Le Peche Saison,52527,Belgian Saison,Rotating,5.9
110704,La Vie En Rose,24018,American Wild Ale,Rotating,6.2
243803,Dank You Come Again,43739,American IPA,Rotating,6.8
256342,Chico,47537,American Pale Ale (APA),Year-round,5.3
74020,Saison Oscura,23672,Belgian Saison,Fall,6.0
186542,El Niño,2642,American IPA,Rotating,6.5
273695,Freckled Dingo,47266,American Pale Ale (APA),Rotating,5.5
271676,WTF Is Juice?,43007,American IPA,Rotating,7.0
287438,El Verano,44381,American Blonde Ale,Summer,5.0
359391,Zoltan,25667,American Wild Ale,Rotating,4.5
260093,Ale Mary,27400,Belgian Pale Ale,Rotating,4.3
60230,El Camino XPA,16088,American IPA,Rotating,6.4
83579,Texas Honey Ale,29440,American Blonde Ale,Year-round,7.32
76047,Le Mort Vivant,16759,French Bière de Garde,Winter,6.55
294911,Dream Catcher,44381,American IPA,Year-round,7.6
109486,Ole Saint Nipplaus,43320,English Sweet / Milk Stout,Winter,7.2
275970,Snaker,44383,American Pale Ale (APA),Rotating,5.0
293051,Zen Franglais,35016,Belgian IPA,Rotating,4.5
96714,Zomer Pils,29656,Bohemian Pilsener,Summer,4.8
316707,Marzen / Oktoberfest,46958,German Märzen / Oktoberfest,Rotating,7.6
336150,Obvious Equation,51758,American IPA,Rotating,7.95
172455,9 Pin Kolsch,38756,German Kölsch,Year-round,6.8
115482,Dome Faux'm Throwback Cream Ale,28784,American Cream Ale,Rotating,5.1
294921,Pale Morning Dun,48264,German Helles,Rotating,5.0
304370,Brazos Amber Ale,46321,American Amber / Red Ale,Rotating,5.2
340805,Commencement,52538,Belgian Saison,Rotating,7.0
133015,Pumpkin Massacre,31874,Pumpkin Beer,Fall,7.5
328628,2.13,35016,American Pale Ale (APA),Rotating,4.0
276635,Mysterium Verum Rex Indomitus,458,American Wild Ale,Rotating,9.7
190683,Golden Rey,41464,Belgian Witbier,Year-round,6.0
209819,Market Street Brown,43738,American Brown Ale,Rotating,5.7
187224,Guadalupe IPA,29440,American IPA,Rotating,7.0
134120,Smokin Blond,35687,German Rauchbier,Rotating,5.0
165879,Café Au Lait,39455,American Stout,Rotating,6.0
264322,Melted Snowman,43696,Winter Warmer,Fall,7.4
276328,Little OG,37532,Berliner Weisse,Rotating,3.2
209318,Siesta Saison,43696,Belgian Saison,Rotating,6.1
318405,Dunkel,45647,Munich Dunkel Lager,Rotating,5.3
209830,Sangria Honey,43739,Herb and Spice Beer,Summer,5.0
194274,Anothersesh,37532,American IPA,Rotating,4.5
74375,Smoked Baltic Porter,16088,Baltic Porter,Rotating,8.0
294925,Protomodern,35016,American IPA,Rotating,8.5
254797,SPON FRUIT — Peach & Apricot,24018,Belgian Fruit Lambic,Rotating,5.5
336195,St. Simon,48409,German Doppelbock,Limited (brewed once),8.0
200884,Kobold,27785,American Pale Ale (APA),Fall,7.0
146511,IPf'nA,36176,American Imperial IPA,Year-round,10.0
295402,Brew Crew Irish Red,45335,Irish Red Ale,Rotating,4.8
359370,Boffo Pub Ale,4858,English Bitter,Rotating,5.5
350079,Chocolate Peanut Butter Cup,51758,English Sweet / Milk Stout,Rotating,8.2
220125,Saba Copper Alt,40236,German Altbier,Rotating,5.9
337104,Blueberry Lime Gose,37507,Leipzig Gose,Rotating,4.7
270454,Wicked Felina IPA,48514,American IPA,Year-round,6.4
346350,"Smoothie Tart: Black Currant, Cranberry and Orange",35547,Belgian Saison,Limited (brewed once),5.7
180665,Bananas Foster,28255,German Weizenbock,Rotating,8.6
356721,Urban Parakeet,53238,American Pale Ale (APA),Year-round,6.5
124235,Porter,19798,American Porter,Year-round,7.9
276928,Husky Irishman,36212,Irish Dry Stout,Rotating,5.0
313979,Nuke the Whales W/Cinnamon and Cayenne,46198,English Sweet / Milk Stout,Limited (brewed once),13.0
113273,Brown Buffalo Rye'd,28255,American Brown Ale,Rotating,7.3
363887,Strawberry Daiquiri Double FroYo,51758,American Imperial IPA,Rotating,8.1
325582,Run for the Porter,43098,American Porter,Limited (brewed once),5.6
313891,Bat Country,43107,Foreign / Export Stout,Rotating,7.0
256968,Republic Amber,45944,American Amber / Red Ale,Rotating,5.3
266110,Tamarindo Gose,36212,Leipzig Gose,Rotating,5.0
323513,Czech Baby Czech,48385,Bohemian Pilsener,Year-round,4.0
302175,Helles,383,German Helles,Fall,4.4
359409,Cherry Honey Trappist,33820,Belgian Tripel,Rotating,7.9
170693,Single Hop #4 - Cascade,35687,American IPA,Rotating,6.0
270216,Bock-N-Rohl,38756,German Bock,Year-round,8.0
202391,Sita's Saison,1418,Belgian Saison,Rotating,5.0
361923,Grandaddy Purp Blackberry IPA,47266,American IPA,Limited (brewed once),7.3
338474,Vilzner,49345,German Pilsner,Spring,5.2
139298,Coffee Chocolate Stout,29440,American Stout,Rotating,7.22
172479,Export Stout,39446,Foreign / Export Stout,Year-round,6.6
224909,Quadruple Shot,40217,Belgian Quadrupel (Quad),Rotating,5.5
74050,OktoberFiesta,18823,German Märzen / Oktoberfest,Fall,6.2
341755,Holland Porter,46377,American Porter,Limited (brewed once),5.6
193113,Ejection Seat,35687,American Imperial IPA,Rotating,9.5
53957,(512) Bruin,17863,American Brown Ale,Fall,7.6
176253,Scofflaw Braggot IPA,40236,Braggot,Rotating,9.8
60223,Empire (Barrel-Aged Lost Gold IPA),458,American IPA,Rotating,6.6
338650,Zecora Belgian Strong Ale,31066,Belgian Strong Dark Ale,Rotating,8.6
328482,Vanilla Coffee Cream Ale,51758,American Cream Ale,Rotating,4.9
121681,Trinitas,34765,Belgian Tripel,Rotating,8.7
311118,Andreas Fault,758,American Brown Ale,Rotating,5.2
272049,Big Bam Boozle,39455,American Imperial Stout,Year-round,8.8
256067,ATX Collusion Ale,2642,American IPA,Rotating,4.8
56226,Ruby Red,16088,American Wild Ale,Rotating,7.2
100701,White Rabbit,10284,Belgian Witbier,Fall,5.9
37685,Trophy,4858,English Bitter,Rotating,5.0
356438,End Credits Walnut Brown,10284,American Brown Ale,Rotating,6.8
353907,Barrel Aged Peanut Butter Marshmallow Power,51758,Russian Imperial Stout,Rotating,15.0
94712,Cornel's Maelstrom American Stout,26791,American Stout,Year-round,6.8
196891,Polycarp IPA,34333,American IPA,Rotating,6.5
263671,Inception,47850,Belgian Dark Ale,Year-round,7.1
326423,Dancing In Purgatory,31795,American Black Ale,Rotating,6.9
372786,Bois D' Arc,50039,Belgian Tripel,Rotating,10.7
366395,Suburban Ninja,39548,American Imperial Stout,Rotating,12.0
185402,Hop Solo Mosaic,24326,American Pale Ale (APA),Rotating,5.5
352313,Ales For ALS 2018,43007,American IPA,Rotating,7.2
307677,Jawa Juice,18823,Baltic Porter,Rotating,7.8
139301,Zythophile Summit,30380,American IPA,Rotating,7.3
335181,Mechanical Advantage,39446,German Pilsner,Year-round,5.7
140072,Big Drought Stout,34331,Irish Dry Stout,Year-round,4.0
313207,Texican,51047,German Schwarzbier,Year-round,5.2
331216,Daisy Chain Wee Heavy,47266,Scotch Ale / Wee Heavy,Limited (brewed once),6.0
332786,Rock Of Ages,52084,Bohemian Pilsener,Year-round,4.8
244766,Wild Bill,36084,German Bock,Year-round,4.9
187820,Icon Series: Rye Wit,337,Belgian Witbier,Rotating,6.0
167976,Sorachi Smash,25622,American Pale Ale (APA),Rotating,8.7
282478,Lupulin Bam Bam West Coast IPA,43007,American Imperial IPA,Rotating,7.3
105879,Achtungale,1418,Leipzig Gose,Summer,5.5
252120,Double Citra,35687,American Imperial IPA,Rotating,9.5
171637,Cellarman's Reserve IPA - Cascade,31272,American IPA,Rotating,7.0
134759,"You'll See, Baby",32581,American Wild Ale,Rotating,3.8
320847,Rye'd The Lightening,31066,American Imperial Stout,Rotating,9.5
189036,Buttface Amber Ale,3080,American Amber / Red Ale,Year-round,6.2
332647,Aladeen News,35547,American IPA,Limited (brewed once),8.1
372750,Brash / Ommegang - Storm Crusher,29426,Belgian Quadrupel (Quad),Limited (brewed once),9.7
243576,(512) Export Lager,17863,European Export / Dortmunder,Summer,5.3
222971,Balmorhea Imperial Berliner Weisse,31875,Berliner Weisse,Rotating,7.2
146721,Cinnamon Girl,30128,American Amber / Red Ale,Rotating,6.75
351892,Ridiculous AF,45335,Russian Imperial Stout,Rotating,11.0
249506,Cuvee Pumpkin Latte,31272,Pumpkin Beer,Fall,5.2
53247,Oktoberfest,458,German Märzen / Oktoberfest,Fall,5.7
370394,Wheez The Shake - Passion Fruit & Raspberry,35547,American Pale Ale (APA),Limited (brewed once),5.7
255007,Pure Faith Raspberry Lemon Berliner Weisse,39548,Berliner Weisse,Rotating,3.4
318318,Hop Solo - Ekuanot,24326,American Pale Ale (APA),Limited (brewed once),5.6
341788,Steven's Creation,47781,Berliner Weisse,Rotating,4.8
171353,Staycation,26762,American Pale Wheat Ale,Summer,4.8
289693,Cooper,47537,Foreign / Export Stout,Rotating,7.1
335544,Tejano Lager,47543,Vienna Lager,Year-round,5.6
306175,Test Batch - Irish Stout,24326,Irish Dry Stout,Limited (brewed once),5.0
87175,Mund Vorhang Dunkelweizen,25628,German Dunkelweizen,Rotating,5.0
166376,Padraig's Stout,43320,Irish Dry Stout,Spring,6.0
184060,Bière De Syrah,24018,American Wild Ale,Rotating,7.3
75340,Close Encounter,2101,Flanders Red Ale,Rotating,4.8
108107,Wild Stang IPA,18823,American IPA,Rotating,6.5
170070,Berliner Weisse,383,Berliner Weisse,Spring,3.2
107495,Barton Best,16088,American Pale Ale (APA),Rotating,5.1
310729,DR,31430,American Pale Ale (APA),Year-round,6.0
371920,Kaiser Kölsch,54035,German Kölsch,Year-round,4.9
311689,YSB #14 Black N Blue,32581,American Wild Ale,Rotating,3.8
302420,The Senator,42555,American IPA,Rotating,6.6
267151,Rule 4080,47781,American Pale Ale (APA),Rotating,5.2
277070,We Own The Night,39446,American Imperial Stout,Rotating,10.6
251758,Troppo,47266,Fruit and Field Beer,Year-round,5.0
210604,Mafic,39611,American Stout,Rotating,6.8
243634,Too Soon,28520,American IPA,Rotating,7.5
114245,Blonde Bomber Hop Series II,34119,American Blonde Ale,Year-round,5.6
246837,Electric Friction,39248,American Amber / Red Ale,Rotating,6.2
345525,Oatmeal Chocolate Coffee Porter,43548,American Porter,Rotating,6.97
273418,Angus M.,44383,American Imperial IPA,Rotating,8.4
105222,Block Party Robust Porter,30364,Robust Porter,Year-round,5.7
190690,Oktoberfest,42042,German Märzen / Oktoberfest,Fall,5.8
345317,Experimental IPA #5: Azakuanot Hazy IPA,43696,New England IPA,Limited (brewed once),6.4
208676,Pints Templar,39446,American IPA,Rotating,6.45
169297,ESB,40217,English Extra Special / Strong Bitter (ESB),Year-round,5.8
229521,The Austinite,38139,German Pilsner,Year-round,5.0
